DOEID,REGIONC,DIVISION,METROMICRO,UATYP10,TYPEHUQ,KWH,KWHSPH,KWHCOL,KWHWTH,KWHRFG,KWHRFG1,KWHRFG2,KWHFRZ,KWHCOK,KWHMICRO,KWHCW,KWHCDR,KWHDWH,KWHLGT,KWHTVREL,KWHTV1,KWHTV2,KWHAHUHEAT,KWHAHUCOL,KWHEVAPCOL,KWHCFAN,KWHDHUM,KWHHUM,KWHPLPMP,KWHHTBPMP,KWHHTBHEAT,KWHNEC,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELRFG1,BTUELRFG2,BTUELFRZ,BTUELCOK,BTUELMICRO,BTUELCW,BTUELCDR,BTUELDWH,BTUELLGT,BTUELTVREL,BTUELTV1,BTUELTV2,BTUELAHUHEAT,BTUELAHUCOL,BTUELEVAPCOL,BTUELCFAN,BTUELDHUM,BTUELHUM,BTUELPLPMP,BTUELHTBPMP,BTUELHTBHEAT,BTUELNEC,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELRFG1,DOLELRFG2,DOLELFRZ,DOLELCOK,DOLELMICRO,DOLELCW,DOLELCDR,DOLELDWH,DOLELLGT,DOLELTVREL,DOLELTV1,DOLELTV2,DOLELAHUHEAT,DOLELAHUCOL,DOLELEVAPCOL,DOLELCFAN,DOLELDHUM,DOLELHUM,DOLELPLPMP,DOLELHTBPMP,DOLELHTBHEAT,DOLELNEC
10046,1,1,METRO,U,2,3104.036,0,600.066,0,576.477,576.477,0,284.531,0,29.444,49.862,0,153.185,750.919,110.025,14.929,0,27.512,0,0,0,0,0,0,0,0,522.014,10590.971,0,2047.424,0,1966.94,1966.94,0,970.821,0,100.464,170.128,0,522.668,2562.137,375.406,50.938,0,93.87,0,0,0,0,0,0,0,0,1781.113,681.68,0,131.78,0,126.6,126.6,0,62.49,0,6.47,10.95,0,33.64,164.91,24.16,3.28,0,6.04,0,0,0,0,0,0,0,0,114.64
10047,4,10,METRO,R,3,7719.832,2096.642,0,2397.797,1031.583,822.85,208.732,0,120.445,47.407,42.253,476.661,65.726,711.044,221.641,52.493,25.681,0,0,0,0,0,0,0,0,0,508.633,26340.068,7153.743,0,8181.284,3519.76,2807.565,712.195,0,410.96,161.754,144.168,1626.366,224.256,2426.082,756.24,179.106,87.624,0,0,0,0,0,0,0,0,0,1735.456,783.04,212.67,0,243.21,104.64,83.46,21.17,0,12.22,4.81,4.29,48.35,6.67,72.12,22.48,5.32,2.6,0,0,0,0,0,0,0,0,0,51.59
10048,3,5,METRO,U,2,26326.341,12322.419,2736.383,6982.87,478.545,478.545,0,0,185.466,49.739,89.218,997.594,0,388.73,1093.874,190.675,114.975,211.474,136.456,0,31.892,0,0,0,0,0,621.681,89825.475,42044.092,9336.54,23825.553,1632.796,1632.796,0,0,632.808,169.709,304.413,3403.789,0,1326.347,3732.297,650.583,392.295,721.548,465.589,0,108.816,0,0,0,0,0,2121.176,2696.14,1261.97,280.24,715.13,49.01,49.01,0,0,18.99,5.09,9.14,102.17,0,39.81,112.03,19.51,11.77,21.66,13.97,0,3.27,0,0,0,0,0,63.67
10049,3,7,METRO,U,2,23277.278,6327.768,7755.661,5181.208,231.87,231.87,0,0,169.111,0,103.513,1156.547,0,843.012,450.12,234.763,191.476,108.775,396.369,0,32.816,0,0,0,0,0,520.508,79422.071,21590.346,26462.314,17678.28,791.139,791.139,0,0,577.007,0,353.185,3946.138,0,2876.358,1535.811,801.011,653.316,371.139,1352.412,0,111.969,0,0,0,0,0,1775.973,2591.06,704.36,863.3,576.73,25.81,25.81,0,0,18.82,0,11.52,128.74,0,93.84,50.1,26.11,21.3,12.11,44.12,0,3.65,0,0,0,0,0,57.94
10050,3,7,METRO,R,2,12389.232,0,6181.087,0,1528.621,752.48,776.141,539.042,0,197.73,111.112,1129.006,0,576.252,357.099,189.935,69.965,143.601,365.202,0,502.119,0,0,0,0,0,758.36,42272.061,0,21089.869,0,5215.655,2567.462,2648.193,1839.21,0,674.655,379.115,3852.169,0,1966.173,1218.422,648.058,238.721,489.968,1246.07,0,1713.232,0,0,0,0,0,2587.524,1196.77,0,597.08,0,147.66,72.69,74.97,52.07,0,19.1,10.73,109.06,0,55.66,34.49,18.32,6.75,13.87,35.28,0,48.5,0,0,0,0,0,73.26
10051,2,3,METRO,R,2,23652.302,15198.153,447.949,3153.266,813.161,254.498,279.338,238.267,469.262,138.611,43.43,489.458,0,500.429,926.402,388.48,0,0,0,0,0,514.968,0,0,0,0,718.945,80701.653,51856.099,1528.4,10758.944,2774.505,868.346,953.102,812.966,1601.123,472.941,148.184,1670.03,0,1707.465,3160.885,1325.494,0,0,0,0,0,1757.071,0,0,0,0,2453.04,2243.38,1441.52,42.49,299.08,77.13,24.14,26.49,22.6,44.51,13.15,4.12,46.42,0,47.46,87.87,36.82,0,0,0,0,0,48.84,0,0,0,0,68.19
10052,1,2,METRO,R,2,12756.136,3485.361,404.19,0,950.611,853.218,48.696,452.338,191.47,69.655,64.537,821.472,0,3707.065,1039.174,81.303,170.722,338.671,21.283,0,673.667,0,0,0,0,0,536.642,43523.935,11892.053,1379.096,0,3243.486,2911.18,166.149,1543.377,653.294,237.662,220.201,2802.861,0,12648.504,3545.66,277.406,582.503,1155.547,72.617,0,2298.553,0,0,0,0,0,1831.023,1367.2,373.56,43.32,0,101.89,91.45,5.22,48.48,20.52,7.47,6.92,88.04,0,397.32,111.38,8.7,18.27,36.3,2.28,0,72.2,0,0,0,0,0,57.52
10053,3,7,METRO,U,2,5454.763,1353.952,1915.806,0,568.445,568.445,0,0,0,206.157,0,0,0,211.94,473.205,276.681,15.522,0,0,0,27.615,0,0,0,0,0,697.642,18611.65,4619.684,6536.73,0,1939.535,1939.535,0,0,0,703.409,0,0,0,723.139,1614.575,944.036,52.961,0,0,0,94.223,0,0,0,0,0,2380.355,520.85,129.28,182.93,0,54.28,54.28,0,0,0,19.69,0,0,0,20.24,45.18,26.33,1.48,0,0,0,2.64,0,0,0,0,0,66.61
10054,2,3,METRO,U,2,8265.477,0,1300.32,3287.197,434.973,434.973,0,858.44,235.658,69.5,38.736,495.874,37.641,326.516,232.446,160.05,20.832,277.017,57.976,0,42.679,0,0,0,0,0,570.504,28201.808,0,4436.692,11215.915,1484.128,1484.128,0,2928.999,804.066,237.135,132.167,1691.921,128.431,1114.073,793.105,546.091,71.079,945.182,197.813,0,145.622,0,0,0,0,0,1946.561,1029.17,0,161.91,409.3,54.16,54.16,0,106.89,29.34,8.65,4.82,61.74,4.69,40.66,28.94,19.89,2.59,34.49,7.22,0,5.31,0,0,0,0,0,71.04
10055,1,1,MICRO,R,2,2716.328,0,0,0,430.23,430.23,0,0,99.029,195.007,15.723,0,0,795.56,544.187,200.704,0,33.105,0,0,0,0,0,0,0,0,603.488,9268.111,0,0,0,1467.943,1467.943,0,0,337.888,665.364,53.646,0,0,2714.449,1856.764,684.802,0,112.955,0,0,0,0,0,0,0,0,2059.1,606.9,0,0,0,96.13,96.13,0,0,22.13,43.57,3.51,0,0,177.75,121.59,44.55,0,7.4,0,0,0,0,0,0,0,0,134.84
10056,2,4,NONE,R,2,22876.274,14296.406,251.09,3375.451,505.027,505.027,0,540.771,156.69,148.661,56.43,1136.407,123.987,622.947,598.873,225.259,84.43,0,13.668,0,17.231,0,0,0,0,0,1032.634,78053.848,48779.339,856.719,11517.039,1723.152,1723.152,0,1845.11,534.627,507.233,192.538,3877.422,423.044,2125.494,2043.355,768.584,288.075,0,46.634,0,58.793,0,0,0,0,0,3523.348,1659.3,1036.97,18.21,244.83,36.63,36.63,0,39.22,11.37,10.78,4.09,82.43,8.99,45.18,43.44,16.33,6.12,0,0.99,0,1.25,0,0,0,0,0,74.9
10057,4,10,METRO,U,3,3070.259,223.11,317.632,0,569.278,569.278,0,0,0,26.894,32.112,412.97,33.777,419.125,380.903,217.795,0,0.923,17.067,0,91.518,0,0,0,0,0,544.952,10475.725,761.25,1083.761,0,1942.377,1942.377,0,0,0,91.763,109.565,1409.053,115.247,1430.053,1299.64,743.117,0,3.15,58.232,0,312.258,0,0,0,0,0,1859.375,418.06,30.38,43.25,0,77.52,77.52,0,0,0,3.66,4.37,56.23,4.6,57.07,51.87,29.48,0,0.13,2.32,0,12.46,0,0,0,0,0,74.2
10058,3,7,METRO,U,3,9553.753,0,3129.479,0,591.465,591.465,0,0,275.67,95.891,90.83,1153.354,212.423,2146.759,470.872,225.577,0,160.504,156.741,0,630.152,0,0,0,0,0,439.613,32597.404,0,10677.784,0,2018.078,2018.078,0,0,940.584,327.18,309.911,3935.244,724.786,7324.741,1606.616,769.669,0,547.639,534.801,0,2150.08,0,0,0,0,0,1499.96,1701.75,0,557.43,0,105.35,105.35,0,0,49.1,17.08,16.18,205.44,37.84,382.39,83.87,40.1,0,28.59,27.92,0,112.24,0,0,0,0,0,78.31
10059,3,6,NONE,R,2,2242.215,0,244.084,0,622.747,622.747,0,265.909,117.293,25.642,73.616,0,90.874,46.931,407.982,178.449,178.449,18.286,12.302,0,8.772,0,0,0,0,0,307.778,7650.437,0,832.816,0,2124.812,2124.812,0,907.28,400.203,87.49,251.179,0,310.062,160.13,1392.034,608.868,608.868,62.39,41.973,0,29.929,0,0,0,0,0,1050.14,528.48,0,57.53,0,146.78,146.78,0,62.67,27.65,6.04,17.35,0,21.42,11.06,96.16,41.72,41.72,4.31,2.9,0,2.07,0,0,0,0,0,72.54
10060,3,5,METRO,U,2,11709.85,1217.256,4806.716,1828.591,546.616,546.616,0,0,455.939,412.676,50.968,521.33,0,270.661,656.157,553.203,0,0,233.343,0,69.685,0,0,0,0,0,639.911,39954.008,4153.278,16400.516,6239.152,1865.053,1865.053,0,0,1555.663,1408.051,173.902,1778.779,0,923.497,2238.809,1887.529,0,0,796.167,0,237.766,0,0,0,0,0,2183.376,1367.69,142.17,561.41,213.58,63.84,63.84,0,0,53.25,48.2,5.95,60.89,0,31.61,76.64,64.51,0,0,27.25,0,8.14,0,0,0,0,0,74.74
10061,4,10,METRO,U,2,9167.263,1429.918,2839.397,0,588.071,588.071,0,0,39.401,210.631,64.776,0,0,1088.585,1070.856,192.742,36.89,73.326,148.634,0,63.658,178.417,95.169,0,0,0,1276.422,31278.701,4878.879,9688.024,0,2006.5,2006.5,0,0,134.437,718.673,221.017,0,0,3714.252,3653.762,657.636,125.869,250.188,507.139,0,217.203,608.758,324.715,0,0,0,4355.153,1212.6,189.14,375.58,0,77.79,77.79,0,0,5.21,27.86,8.57,0,0,143.99,141.65,25.44,4.87,9.7,19.66,0,8.42,23.6,12.59,0,0,0,168.84
10062,3,5,METRO,U,5,12146.645,20.405,2249.998,1290.936,536.432,536.432,0,0,20.459,48.902,0,0,0,457.392,397.268,396.974,0,0.326,100.001,0,0,0,0,0,0,0,7024.526,41444.353,69.622,7676.992,4404.673,1830.304,1830.304,0,0,69.807,166.854,0,0,0,1560.621,1355.48,1354.475,0,1.113,341.204,0,0,0,0,0,0,0,23967.683,1336.47,2.25,247.56,142.04,59.02,59.02,0,0,2.25,5.38,0,0,0,50.33,43.71,43.68,0,0.04,11,0,0,0,0,0,0,0,772.89
10063,2,4,METRO,U,3,3237.353,84.038,243.33,0,536.925,536.925,0,0,0,136.749,58.987,156.025,0,528.676,254.967,51.898,0,37.003,0,0,173.753,607.447,0,0,0,0,419.454,11045.848,286.736,830.24,0,1831.988,1831.988,0,0,0,466.588,201.264,532.357,0,1803.842,869.947,177.076,0,126.254,0,0,592.846,2072.609,0,0,0,0,1431.178,546.02,14.17,41.04,0,90.56,90.56,0,0,0,23.06,9.95,26.32,0,89.17,43,8.75,0,6.24,0,0,29.31,102.45,0,0,0,0,70.75
10064,4,9,METRO,R,2,11924,0,1073.641,6396.994,485.785,485.785,0,496.962,0,89.219,0,0,0,1500.994,848.125,278.096,110.503,0,0,0,318.115,0,0,0,0,0,714.164,40686,0,3663.263,21826.544,1657.498,1657.498,0,1695.634,0,304.415,0,0,0,5121.392,2893.803,948.864,377.036,0,0,0,1085.408,0,0,0,0,0,2436.728,1437,0,129.39,770.92,58.54,58.54,0,59.89,0,10.75,0,0,0,180.89,102.21,33.51,13.32,0,0,0,38.34,0,0,0,0,0,86.07
10065,4,10,METRO,U,5,8100.964,2283.084,0,0,578.618,578.618,0,0,121.805,0,0,0,0,183.675,61.768,36.735,0,0,0,0,0,0,0,0,0,0,4872.014,27640.488,7789.881,0,0,1974.244,1974.244,0,0,415.6,0,0,0,0,626.698,210.753,125.34,0,0,0,0,0,0,0,0,0,0,16623.311,528.26,148.88,0,0,37.73,37.73,0,0,7.94,0,0,0,0,11.98,4.03,2.39,0,0,0,0,0,0,0,0,0,0,317.7
10066,2,3,METRO,U,2,2820.145,0,385.734,0,427.512,427.512,0,0,0,97.537,15.656,0,36.968,339.941,591.205,479.335,0,127.541,24.504,0,25.694,0,0,0,0,0,747.852,9622.335,0,1316.125,0,1458.673,1458.673,0,0,0,332.797,53.418,0,126.135,1159.879,2017.191,1635.491,0,435.17,83.608,0,87.668,0,0,0,0,0,2551.671,276.17,0,37.77,0,41.86,41.86,0,0,0,9.55,1.53,0,3.62,33.29,57.89,46.94,0,12.49,2.4,0,2.52,0,0,0,0,0,73.23
10067,2,3,METRO,C,2,7689.609,0,675.391,0,710.36,479.634,230.726,435.574,108.214,58.188,89.029,905.265,0,431.92,2081.217,517.329,124.576,455.947,31.945,0,257.809,0,0,707.701,0,0,741.047,26236.946,0,2304.435,0,2423.749,1636.513,787.237,1486.179,369.227,198.537,303.766,3088.765,0,1473.712,7101.113,1765.127,425.053,1555.692,108.995,0,879.645,0,0,2414.677,0,0,2528.454,1005.97,0,88.36,0,92.93,62.75,30.18,56.98,14.16,7.61,11.65,118.43,0,56.5,272.27,67.52,16.26,59.65,4.18,0,33.73,0,0,92.58,0,0,96.95
10068,1,2,METRO,U,2,7864.04,0,1908.015,0,697.399,697.399,0,446.289,0,195.871,86.811,1102.812,103.476,1218.46,474.009,129.451,0,734.495,121.137,0,240.619,0,0,0,0,0,534.646,26832.106,0,6510.149,0,2379.524,2379.524,0,1522.738,0,668.313,296.2,3762.796,353.061,4157.385,1617.319,441.687,0,2506.097,413.319,0,820.992,0,0,0,0,0,1824.214,1568.73,0,380.61,0,139.12,139.12,0,89.03,0,39.07,17.32,219.99,20.64,243.06,94.56,25.76,0,146.52,24.16,0,48,0,0,0,0,0,106.65
10069,4,10,MICRO,C,2,20692.415,13094.837,607.576,3094.514,872.611,872.611,0,265.091,207.615,59.57,40.578,655.316,0,716.206,443.453,234.545,52.625,258.123,0,0,0,0,0,0,0,0,376.925,70602.521,44679.585,2073.05,10558.482,2977.347,2977.347,0,904.492,708.383,203.253,138.451,2235.938,0,2443.693,1513.061,800.268,179.557,880.717,0,0,0,0,0,0,0,0,1286.068,1133.97,717.61,33.3,169.58,47.82,47.82,0,14.53,11.38,3.26,2.22,35.91,0,39.25,24.3,12.85,2.88,14.15,0,0,0,0,0,0,0,0,20.66
10070,3,6,MICRO,C,3,9543.238,1113.863,1285.603,2018.891,744.336,744.336,0,0,163.931,65.356,74.416,759.788,0,1726.576,1175.774,300.117,107.96,0,64.396,0,0,0,0,0,0,0,350.307,32561.527,3800.502,4386.479,6888.455,2539.674,2539.674,0,0,559.334,222.995,253.909,2592.397,0,5891.077,4011.739,1023.999,368.36,0,219.719,0,0,0,0,0,0,0,1195.246,1093.1,127.58,147.26,231.25,85.26,85.26,0,0,18.78,7.49,8.52,87.03,0,197.77,134.68,34.31,12.34,0,7.38,0,0,0,0,0,0,0,40.12
10071,1,1,METRO,U,3,5867.71,0,927.492,0,542.108,542.108,0,266.226,0,76.773,64.795,661.351,0,1165.62,940.456,46.14,46.14,476.224,64.913,0,0,0,0,0,0,0,681.753,20020.625,0,3164.602,0,1849.671,1849.671,0,908.365,0,261.949,221.082,2256.528,0,3977.096,3208.835,157.43,157.43,1624.875,221.482,0,0,0,0,0,0,0,2326.141,1157.12,0,182.9,0,106.9,106.9,0,52.5,0,15.14,12.78,130.42,0,229.86,185.46,9.1,9.1,93.91,12.8,0,0,0,0,0,0,0,134.44
10072,4,10,METRO,U,4,2483.852,0,521.204,0,560.372,560.372,0,0,65.898,60.485,0,0,0,137.759,428.536,246.926,0,38.098,22.635,0,0,0,0,0,0,0,648.865,8474.903,0,1778.349,0,1911.99,1911.99,0,0,224.843,206.376,0,0,0,470.034,1462.164,842.512,0,129.989,77.23,0,0,0,0,0,0,0,2213.927,355.18,0,74.53,0,80.13,80.13,0,0,9.42,8.65,0,0,0,19.7,61.28,35.06,0,5.45,3.24,0,0,0,0,0,0,0,92.79
10073,4,8,METRO,U,2,13752.294,3210.297,802.33,0,1122.582,1062.945,59.637,0,249.515,200.3,49.402,995.314,127.122,4228.947,892.993,291.4,36.485,348.226,49.639,0,548.532,0,0,0,0,0,927.094,46922.828,10953.533,2737.55,0,3830.249,3626.767,203.482,0,851.346,683.424,168.561,3396.013,433.741,14429.166,3046.894,994.257,124.487,1188.147,169.37,0,1871.591,0,0,0,0,0,3163.244,1744.36,407.2,101.77,0,142.39,134.83,7.56,0,31.65,25.41,6.27,126.25,16.12,536.41,113.27,36.96,4.63,44.17,6.3,0,69.58,0,0,0,0,0,117.59
10074,3,6,METRO,U,2,22732.634,2243.813,2071.895,4085.508,809.823,556.076,253.747,447.937,153.806,195.392,46.319,780.752,93.105,3981.46,1623.166,223.695,113.852,45.611,118.617,0,390.052,1314.468,0,1247.614,0,0,3083.295,77563.748,7655.889,7069.305,13939.754,2763.115,1897.332,865.783,1528.362,524.786,666.679,158.042,2663.927,317.674,13584.742,5538.242,763.247,388.463,155.625,404.721,0,1330.859,4484.964,0,4256.86,0,0,10520.203,2789.91,275.38,254.28,501.4,99.39,68.25,31.14,54.97,18.88,23.98,5.68,95.82,11.43,488.63,199.21,27.45,13.97,5.6,14.56,0,47.87,161.32,0,153.12,0,0,378.4
10075,1,1,NONE,R,2,12875.97,0,216.238,7685.981,315.842,315.842,0,271.443,416.097,70.12,93.782,1189.783,38.089,492.368,538.775,380.427,0,192.184,0,0,223.126,0,0,0,0,0,1132.143,43932.809,0,737.805,26224.567,1077.652,1077.652,0,926.163,1419.723,239.25,319.983,4059.539,129.958,1679.96,1838.299,1298.017,0,655.733,0,0,761.306,0,0,0,0,0,3862.87,1791.6,0,30.09,1069.45,43.95,43.95,0,37.77,57.9,9.76,13.05,165.55,5.3,68.51,74.97,52.93,0,26.74,0,0,31.05,0,0,0,0,0,157.53
10076,2,4,METRO,U,2,13050.014,0,3367.308,0,939.647,939.647,0,555.712,197.919,149.902,148.772,1659.578,126.832,3413.818,571.494,304.167,130.034,493.065,179.69,0,32.267,0,0,0,74.942,267.986,871.08,44526.648,0,11489.254,0,3206.075,3206.075,0,1896.09,675.301,511.467,507.611,5662.482,432.752,11647.949,1949.938,1037.818,443.676,1682.339,613.102,0,110.094,0,0,0,255.703,914.368,2972.126,1285.75,0,331.76,0,92.58,92.58,0,54.75,19.5,14.77,14.66,163.51,12.5,336.35,56.31,29.93,12.79,48.58,17.7,0,3.18,0,0,0,7.38,26.4,85.82
10077,3,7,MICRO,C,2,12799.182,2629.592,2504.624,2880.785,824.748,824.748,0,0,253.891,98.391,42.322,790.966,65.632,1113.421,526.5,312.03,0,61.38,137.598,0,237.642,0,0,0,0,0,631.69,43670.808,8972.168,8545.778,9829.237,2814.04,2814.04,0,0,866.274,335.711,144.402,2698.777,223.937,3798.992,1796.419,1064.646,0,209.429,469.484,0,810.835,0,0,0,0,0,2155.327,1886.75,387.63,369.21,424.66,121.58,121.58,0,0,37.43,14.5,6.24,116.6,9.67,164.13,77.61,46,0,9.05,20.28,0,35.03,0,0,0,0,0,93.12
10078,4,10,METRO,U,2,28598.001,10639.382,0,7577.075,400.873,400.873,0,0,646.246,70.746,173.265,3472.227,226.306,3769.294,680.201,235.132,77.012,0,0,0,0,0,0,0,0,0,942.386,97576.38,36301.57,0,25852.979,1367.779,1367.779,0,0,2204.993,241.386,591.179,11847.238,772.157,12860.832,2320.846,802.27,262.765,0,0,0,0,0,0,0,0,0,3215.42,2317.37,862.14,0,613.99,32.48,32.48,0,0,52.37,5.73,14.04,281.36,18.34,305.44,55.12,19.05,6.24,0,0,0,0,0,0,0,0,0,76.36
10079,3,7,METRO,U,2,16013.85,1124.205,7565.906,0,1221.86,852.303,369.557,805.409,0,247.937,63.905,0,37.573,1759.181,1241.029,178.179,41.891,126.716,454.569,0,608.73,0,0,0,0,0,756.832,54639.257,3835.787,25814.873,0,4168.986,2908.059,1260.927,2748.055,0,845.962,218.044,0,128.198,6002.325,4234.391,607.947,142.932,432.353,1550.988,0,2076.986,0,0,0,0,0,2582.311,2450.9,172.06,1157.95,0,187,130.44,56.56,123.27,0,37.95,9.78,0,5.75,269.24,189.94,27.24,6.4,19.39,69.57,0,93.17,0,0,0,0,0,115.83
10080,3,7,METRO,R,2,10750.18,0,2462.257,0,1600.084,502.285,913.785,812.459,171.017,292.388,31.223,632.066,171.659,1078.958,1828.529,850.181,222.235,343.222,180.346,0,429.051,0,0,0,0,0,716.921,36679.614,0,8401.219,0,5459.486,1713.798,3117.835,2772.112,583.51,997.628,106.532,2156.61,585.699,3681.406,6238.94,2900.818,758.266,1171.074,615.341,0,1463.922,0,0,0,0,0,2446.134,1325.4,0,303.57,0,197.28,61.93,112.66,100.17,21.08,36.05,3.85,77.93,21.16,133.03,225.44,104.64,27.35,42.32,22.24,0,52.9,0,0,0,0,0,88.39
10081,2,3,METRO,U,5,8000.073,3275.313,189.368,2165.644,615.032,436.094,178.938,0,103.294,48.378,0,0,0,43.083,989.079,191.214,84.895,0,0,0,17.336,0,0,0,0,0,553.546,27296.25,11175.369,646.123,7389.177,2098.49,1487.952,610.538,0,352.438,165.064,0,0,0,147.001,3374.738,652.422,289.662,0,0,0,59.152,0,0,0,0,0,1888.698,1274.3,521.71,30.16,344.96,97.97,69.46,28.5,0,16.45,7.71,0,0,0,6.86,157.55,30.39,13.49,0,0,0,2.76,0,0,0,0,0,88.17
10082,3,6,METRO,R,2,23987.674,9589.099,5462.626,3404.228,2287.907,1013.914,1087.9,0,0,100.431,30.505,345.583,31.834,853.052,433.632,84.989,15.069,282.651,315.861,0,0,0,0,0,0,0,850.264,81845.943,32718.006,18638.482,11615.226,7806.34,3459.475,3711.916,0,0,342.671,104.081,1179.13,108.618,2910.615,1479.553,289.982,51.415,964.405,1077.719,0,0,0,0,0,0,0,2901.099,2550.04,1019.38,580.71,361.89,243.22,107.79,115.65,0,0,10.68,3.24,36.74,3.38,90.68,46.1,9.03,1.6,30.05,33.58,0,0,0,0,0,0,0,90.39
10083,2,3,METRO,U,2,22091.804,0,2637.974,0,753.542,753.542,0,264.538,195.69,495.527,159.689,3232.223,31.308,4505.844,2227.595,354.414,297.681,1096.525,237.226,0,260.223,2760.061,1069.081,0,0,0,2164.758,75377.235,0,9000.769,0,2571.086,2571.086,0,902.603,667.694,1690.737,544.858,11028.344,106.824,15373.941,7600.554,1209.261,1015.688,3741.344,809.415,0,887.88,9417.327,3647.705,0,0,0,7386.153,3112.2,0,371.63,0,106.16,106.16,0,37.27,27.57,69.81,22.5,455.34,4.41,634.76,313.81,49.89,41.9,154.47,33.42,0,36.66,388.83,150.61,0,0,0,304.96
10084,4,8,METRO,U,2,8649.323,0,0,0,776.61,776.61,0,493.617,255.469,41.85,95.921,1930.883,455.689,529.77,717.201,400.203,143.271,418.406,0,1272.819,945.506,0,0,0,0,0,715.582,29511.489,0,0,0,2649.794,2649.794,0,1684.22,871.66,142.791,327.282,6588.171,1554.812,1807.576,2447.091,1365.493,488.841,1427.603,0,4342.857,3226.067,0,0,0,0,0,2441.565,1081.2,0,0,0,97.08,97.08,0,61.7,31.93,5.23,11.99,241.37,56.96,66.22,89.65,50.03,17.91,52.3,0,159.11,118.19,0,0,0,0,0,89.45
10085,4,10,METRO,U,4,7674.976,1013.035,0,2191.211,794.32,794.32,0,0,169.746,332.114,130.059,1321.135,0,31.146,703.799,188.033,14.447,0,0,0,375.482,0,0,0,0,0,612.93,26187.019,3456.475,0,7476.411,2710.22,2710.22,0,0,579.175,1133.171,443.762,4507.711,0,106.271,2401.361,641.569,49.293,0,0,0,1281.143,0,0,0,0,0,2091.318,1502.15,198.27,0,428.86,155.46,155.46,0,0,33.22,65,25.46,258.57,0,6.1,137.75,36.72,2.82,0,0,0,73.49,0,0,0,0,0,119.96
10086,4,10,METRO,U,2,3000.048,0,0,530.537,503.126,503.126,0,0,181.95,117.223,26.23,526.326,0,117.132,428.088,396.223,0,80.16,0,0,16.064,0,0,0,0,0,473.212,10236.165,0,0,1810.193,1716.664,1716.664,0,0,620.815,399.964,89.497,1795.824,0,399.655,1460.636,1351.913,0,273.507,0,0,54.809,0,0,0,0,0,1614.601,525,0,0,92.84,88.05,88.05,0,0,31.84,20.51,4.59,92.11,0,20.5,74.91,68.92,0,14.03,0,0,2.81,0,0,0,0,0,82.81
10087,3,5,METRO,U,3,7048.496,2018.259,723.06,1534.603,599.13,599.13,0,0,122.052,283.092,15.701,165.562,0,455.143,589.595,110.076,0,42.364,34.161,0,16.771,0,0,0,0,0,449.004,24049.469,6886.3,2467.082,5236.065,2044.231,2044.231,0,0,416.442,965.911,53.572,564.896,0,1552.947,2011.698,375.579,0,144.546,116.559,0,57.221,0,0,0,0,0,1532,1037.2,296.99,106.4,225.82,88.16,88.16,0,0,17.96,41.66,2.31,24.36,0,66.98,86.76,16.16,0,6.23,5.03,0,2.47,0,0,0,0,0,66.07
10088,3,7,METRO,U,2,22429.279,2994.926,12298.642,0,758.477,758.477,0,266.47,0,69.906,65.265,666.055,67.169,1349.898,1418.018,316.019,177.536,242.721,781.614,0,822.839,0,0,0,0,0,627.28,76528.699,10218.687,41962.965,0,2587.923,2587.923,0,909.195,0,238.519,222.683,2272.58,229.181,4605.851,4838.279,1078.257,605.753,828.165,2666.868,0,2807.526,0,0,0,0,0,2140.278,2210.53,295.17,1212.1,0,74.75,74.75,0,26.26,0,6.89,6.43,65.64,6.62,133.04,139.75,31.12,17.48,23.92,77.03,0,81.1,0,0,0,0,0,61.82
10089,2,3,METRO,U,2,4851.806,0,1135.822,0,745.76,745.76,0,0,225.539,71.615,33.278,0,0,756.748,632.187,58.696,30.934,262.281,53.453,0,50.189,0,0,0,0,0,884.934,16554.363,0,3875.423,0,2544.532,2544.532,0,0,769.54,244.351,113.545,0,0,2582.025,2157.024,200.271,105.547,894.903,182.381,0,171.244,0,0,0,0,0,3019.396,705.5,0,165.16,0,108.44,108.44,0,0,32.8,10.41,4.84,0,0,110.04,91.93,8.5,4.48,38.14,7.77,0,7.3,0,0,0,0,0,128.68
10090,4,10,METRO,U,2,10489.063,1989.038,154.683,2948.797,863.924,863.924,0,1494.989,203.408,98.229,48.812,777.784,0,644.197,698.561,311.095,113.957,0,0,0,0,0,0,0,0,0,566.64,35788.681,6786.597,527.777,10061.296,2947.71,2947.71,0,5100.902,694.027,335.158,166.546,2653.8,0,2197.999,2383.492,1061.456,388.821,0,0,0,0,0,0,0,0,0,1933.376,1142.9,216.73,16.85,321.31,94.13,94.13,0,162.9,22.16,10.7,5.32,84.75,0,70.19,76.12,33.9,12.42,0,0,0,0,0,0,0,0,0,61.74
